org_id,ein,name,category,ntee_major,ntee_full,city,state
org_004295,911839164,South Carolina Medical Association Members Insurance Trust,Mutual & Membership Benefit,Y,Y43,Columbia,SC
org_004296,856152252,Tampa Firefighters And Police Officers Employee Health Plan,Mutual & Membership Benefit,Y,Y43,Pembroke Pnes,FL
org_004297,266446090,Oklahoma City Other Post Employment Benefits Tr,Mutual & Membership Benefit,Y,Y43,Oklahoma City,OK
org_004298,300217152,Local 99 Unite Health And Welfare Fund,Mutual & Membership Benefit,Y,Y43,Newark,NJ
org_004299,161657260,Pipe Trades Services Mn Retiree Health Fund,Mutual & Membership Benefit,Y,Y43,White Bear Lake,MN
org_004300,800868908,Railroad Employees Health Flexible Spending Account Plan,Mutual & Membership Benefit,Y,Y43,Arlington,VA
org_004301,311600023,Knox Energy Cooperative Association Inc,Mutual & Membership Benefit,Y,Y22,Canton,OH
org_004302,350978228,Clay County Rural Telephone Cooperative Inc,Mutual & Membership Benefit,Y,Y22,Cloverdale,IN
org_004303,300496315,Idaho Agc Self Funded Benefit Tr,Mutual & Membership Benefit,Y,Y43,Boise,ID
org_004304,461576332,Ukpeagvik Inupiat Corp Voluntary Employees Beneficiary Assoc,Mutual & Membership Benefit,Y,Y43,Des Moines,IA
org_004305,133751316,Granite State Electric Company Postretirement Benefit Trust For,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004306,467048407,Washington Commercial Construction Health Trust,Mutual & Membership Benefit,Y,Y43,Spokane,WA
org_004307,926358962,United States Steel Corporation Legacy Retiree Ins Benefits Tru,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004308,463751550,Washington Automotive Industry Association Health Trust,Mutual & Membership Benefit,Y,Y43,Mukilteo,WA
org_004309,46959453,Washington Regional Medical System Welfare Benefit Plan,Mutual & Membership Benefit,Y,Y43,Fayetteville,AR
org_004310,10719207,First Medical Insurance Compant A Risk Retention Group,Mutual & Membership Benefit,Y,Y200,Colchester,VT
org_004311,380856070,Mount Elliott Cemetery,Mutual & Membership Benefit,Y,Y52Z,Detroit,MI
org_004312,566626298,State Of Indiana Health Reimbursement Arrangement Hra,Mutual & Membership Benefit,Y,Y43,Spokane,WA
org_004313,822427358,Florida Bankers Health Consortium Inc,Mutual & Membership Benefit,Y,Y34,Winter Park,FL
org_004314,475143031,Uniformed Sanitationmens Association Administrative Fund,Mutual & Membership Benefit,Y,Y30,New York,NY
org_004315,208151733,Trinity Health Welfare Benefit Tr,Mutual & Membership Benefit,Y,Y43,Livonia,MI
org_004316,826735744,Fernandez Holdings Health Tr,Mutual & Membership Benefit,Y,Y43,Pacific Plsds,CA
org_004317,616402285,Los Angeles Police Protective League Benefits Trust,Mutual & Membership Benefit,Y,Y43,Los Angeles,CA
org_004318,421161992,Iowa Association Of Electric Cooperative Health Care Trust,Mutual & Membership Benefit,Y,Y43,Urbandale,IA
org_004319,472642179,Learfield Communications Group Benefit Trust Inc,Mutual & Membership Benefit,Y,Y20,Jefferson Cty,MO
org_004320,276863381,Boise Fire & Police Tr,Mutual & Membership Benefit,Y,Y43,Mukilteo,WA
org_004321,811529180,Ufcw Health Insurance Plan For Retirees,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004322,270093845,Osma Health Health Plans,Mutual & Membership Benefit,Y,Y43,Oklahoma City,OK
org_004323,202653381,Kenco Group Inc Voluntary Employee Benefit Association Trust,Mutual & Membership Benefit,Y,Y43,Chattanooga,TN
org_004324,272074913,Tiaa Retirement Healthcare Savings Plan Trust,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004325,134017983,Plumbers And Steamfitters Local No 21 Health And Welfare Fund,Mutual & Membership Benefit,Y,Y43,Peekskill,NY
org_004326,26162571,Voluntary Employees Beneficiary Association Post Employment Health,Mutual & Membership Benefit,Y,Y44,Spokane,WA
org_004327,276365479,Smart Vstd Group Plan,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004328,201203429,Veba For Retirees Of Kaiser Aluminum,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004329,336227695,Associated Builders & Contractors Inc,Mutual & Membership Benefit,Y,Y43,Anaheim,CA
org_004330,366638400,Childrens Memorial Hospital Self,Mutual & Membership Benefit,Y,Y200,Chicago,IL
org_004331,911040636,Northwest Financial Associations Ebt,Mutual & Membership Benefit,Y,Y43,Tacoma,WA
org_004332,813021883,Uaw Retirees Of The Budd Company Health & Welfare Trust,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004333,316054097,Worldatwork,Mutual & Membership Benefit,Y,Y20Z,Scottsdale,AZ
org_004334,207241699,Erc Inc Veba Tr,Mutual & Membership Benefit,Y,Y43,Huntsville,AL
org_004335,10757287,Ufcw Hawaii Food Employers Health And Welfare Tr Fund,Mutual & Membership Benefit,Y,Y43,Honolulu,HI
org_004336,800412424,Research Foundation Post Retirement Benefits Plan,Mutual & Membership Benefit,Y,Y43,Albany,NY
org_004337,464309365,Health Research Inc Postretirement Health Benefits Trust,Mutual & Membership Benefit,Y,Y43,Menands,NY
org_004338,823692932,Transit Employees Health And Welfare Fund,Mutual & Membership Benefit,Y,Y43,Boston,MA
org_004339,454844178,Sheet Metal Workers Local 206 Health Benefit Trust,Mutual & Membership Benefit,Y,Y43,San Diego,CA
org_004340,251010829,Iupat Of Western Pennsylvania Welfare Fund,Mutual & Membership Benefit,Y,Y43,Canfield,OH
org_004341,261582113,Amgen Inc Voluntary Employees Beneficiary Association Trust,Mutual & Membership Benefit,Y,Y43,Thousand Oaks,CA
org_004342,466931251,Vigilant Manufacturers Tr,Mutual & Membership Benefit,Y,Y43,Mukilteo,WA
org_004343,416024782,Electrical Workers Health & Welfare Fund,Mutual & Membership Benefit,Y,Y43,Bloomington,MN
org_004344,261508254,United Mine Workers Of America Prefunded Benefit Plan,Mutual & Membership Benefit,Y,Y44,Washington,DC
org_004345,836619242,Royal Health Benefits Tr,Mutual & Membership Benefit,Y,Y43,Brooklyn,NY
org_004346,476448861,Twu Local 100 Health Fund,Mutual & Membership Benefit,Y,Y43,Brooklyn,NY
org_004347,431148776,University Of Missouri Medical Professional Liability Tr,Mutual & Membership Benefit,Y,Y20Z,Chicago,IL
org_004348,161561710,U A Plumbers And Steamfitters Local 22 Health Fund,Mutual & Membership Benefit,Y,Y430,West Seneca,NY
org_004349,161607347,Williamsville Teachers Association Benefits Tr,Mutual & Membership Benefit,Y,Y44,Williamsville,NY
org_004350,320086947,Waicu Benefits Consortium Inc,Mutual & Membership Benefit,Y,Y43,Madison,WI
org_004351,300147180,Jpmorgan Chase Veba Trust For Retirees,Mutual & Membership Benefit,Y,Y43,Jersey City,NJ
org_004352,261851652,Uaw Retirees Of The Dana Corporation Health And Welfare Tru,Mutual & Membership Benefit,Y,Y43,Troy,MI
org_004353,806232151,Neubridg Inc Supplemental Unemployment Comp Benefit Plan & T,Mutual & Membership Benefit,Y,Y24,Decorah,IA
org_004354,331028707,Minor League Baseball Tr,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004355,200689362,Cleveland Cliffs Steel Llc Veba Trust,Mutual & Membership Benefit,Y,Y43,Cleveland,OH
org_004356,883972928,Denver Firefighters Health & Wellness Benefits Trust,Mutual & Membership Benefit,Y,Y44,Denver,CO
org_004357,462323272,Pohlad Companies Veba,Mutual & Membership Benefit,Y,Y20,Milwaukee,WI
org_004358,467521485,Nd Banks Benefit Tr,Mutual & Membership Benefit,Y,Y44,Bismarck,ND
org_004359,475235322,Omaha Firefighters Healthcare Trust,Mutual & Membership Benefit,Y,Y43,Omaha,NE
org_004360,806049077,Porac Retree Medical Tr,Mutual & Membership Benefit,Y,Y43,Mukilteo,WA
org_004361,814972795,Cn Enterprises Health Plan Tr,Mutual & Membership Benefit,Y,Y43,Oklahoma City,OK
org_004362,26108886,Awane Ins Tr,Mutual & Membership Benefit,Y,Y43,Peterborough,NH
org_004363,616357929,California Charter Schools Association Employee Welfare Benef,Mutual & Membership Benefit,Y,Y43,Sacramento,CA
org_004364,942567865,Operating Engineers Tr Fund H & W Plan Public Employers Division,Mutual & Membership Benefit,Y,Y43,Bothell,WA
org_004365,366821892,Loma Linda University Adventist Health Sciences Cntr Liability Tr,Mutual & Membership Benefit,Y,Y200,Sn Bernrdno,CA
org_004366,366069632,Clara Abbott Foundation,Mutual & Membership Benefit,Y,Y20,Abbott Park,IL
org_004367,262800962,Washoe County School District Opeb Trust,Mutual & Membership Benefit,Y,Y43,Reno,NV
org_004368,464261390,Iaff Local 726 Health And Welfare Trust,Mutual & Membership Benefit,Y,Y44,Mukilteo,WA
org_004369,477404015,Uaw Retirees Health Care Tr,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004370,816959427,Brakebush Brothers Inc Welfare Benefits Tr,Mutual & Membership Benefit,Y,Y43,Westfield,WI
org_004371,475256219,Nd Rec Benefit Trust,Mutual & Membership Benefit,Y,Y20,Mandan,ND
org_004372,146203449,Direct Advisors Trust,Mutual & Membership Benefit,Y,Y43,Latham,NY
org_004373,232258631,Composition Roofers Union Local 30 Combined Health & Welfare Plan,Mutual & Membership Benefit,Y,Y43,Troy,MI
org_004374,131624231,The Ywca Retirement Fund Inc,Mutual & Membership Benefit,Y,Y430,New York,NY
org_004375,202009365,Portland General Electric Company Veba For Health Reimbursement Arra,Mutual & Membership Benefit,Y,Y43,Des Moines,IA
org_004376,464332220,South Dakota Bankers Benefit Plan Trust,Mutual & Membership Benefit,Y,Y43,Pierre,SD
org_004377,271461867,Nonprofit Insurance Trust,Mutual & Membership Benefit,Y,Y200,Lakeville,MN
org_004378,941557079,Carpenters Fund Adm,Mutual & Membership Benefit,Y,Y43,Oakland,CA
org_004379,320167983,Harley Davidson Motor Co Group Inc Bu Emps Post Retmt Welf Benefit Tr,Mutual & Membership Benefit,Y,Y43,Milwaukee,WI
org_004380,846474734,Wayne J Griffin Electric Inc Welfare Benefit Plan Trust,Mutual & Membership Benefit,Y,Y43,Holliston,MA
org_004381,320584293,Alpa Retiree Health Plan For Jetblue Pilots Veba Tr,Mutual & Membership Benefit,Y,Y43,Mclean,VA
org_004382,386519330,West Michigan Plumbers & Fitters Local 174 Health & Welfare,Mutual & Membership Benefit,Y,Y43,Troy,MI
org_004383,383544316,Plumbers And Pipefitters Local Union 333 Health & Welfare Fund,Mutual & Membership Benefit,Y,Y430,Lansing,MI
org_004384,931255764,Ua Local No 290 Plumber Steamfitter & Shipfitter Ind Ed Sch And Vacati,Mutual & Membership Benefit,Y,Y43,Tualatin,OR
org_004385,540169578,Citizens Telephone Cooperative,Mutual & Membership Benefit,Y,Y22,Floyd,VA
org_004386,330660405,Orange County Employees Association Benefit Plans,Mutual & Membership Benefit,Y,Y43,Santa Ana,CA
org_004387,481206132,Bluestem Electric Cooperative Inc,Mutual & Membership Benefit,Y,Y22,Wamego,KS
org_004388,16274657,New York University Veba Trust,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004389,477303389,Afognak Native Corporation Fringe Benefit Trust,Mutual & Membership Benefit,Y,Y43,Anchorage,AK
org_004390,300008235,Directemployers Association Inc,Mutual & Membership Benefit,Y,Y03,Indianapolis,IN
org_004391,811268907,Ohio Farm Bureau Health Benefits Plan Trust,Mutual & Membership Benefit,Y,Y44,Columbus,OH
org_004392,590369358,The Most Worshipful Grand Lodge Of Free & Accepted Masons Of Florida,Mutual & Membership Benefit,Y,Y40Z,Jacksonville,FL
org_004393,521392784,Glenn O Hawbaker Inc Employee Welfare Trust,Mutual & Membership Benefit,Y,Y43,State College,PA
org_004394,836185617,Post Retirement Benefit Tr For Shared Retirees,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004395,836123541,Lw Texas Construction Veba Trust Agreement,Mutual & Membership Benefit,Y,Y43,Lubbock,TX
org_004396,341929029,Consumers Gas Cooperative,Mutual & Membership Benefit,Y,Y22,Orrville,OH
org_004397,814004703,Center For Advanced Manufacturing Puget Sound Camps Healthcare Trus,Mutual & Membership Benefit,Y,Y43,Bellevue,WA
org_004398,813710750,Ibew Local 134 Neca Vacation Savings Trust Fund,Mutual & Membership Benefit,Y,Y43,Chicago,IL
org_004399,266165914,Best One Tire I I M Employees Beneficiary,Mutual & Membership Benefit,Y,Y43,Monroe,IN
org_004400,208079417,Unitarian Universalist Associationemployee Benefits Trust,Mutual & Membership Benefit,Y,Y43,Boston,MA
org_004401,251817126,Blair County Schools Health Ins Consortium,Mutual & Membership Benefit,Y,Y442,Williamsburg,PA
org_004402,736278945,Tulsa Fire Fighters Health & Welfare Fund,Mutual & Membership Benefit,Y,Y44,Jay,OK
org_004403,651297729,Fedex Pilots Post Medicare Retiree Premium Reimbursement Plan,Mutual & Membership Benefit,Y,Y43,Mclean,VA
org_004404,901034518,Bot Chicago Painters & Decorators Retiree Welfare Fund,Mutual & Membership Benefit,Y,Y43,Darien,IL
org_004405,221516999,Steamfitters Welfare Fund Local Union No 475,Mutual & Membership Benefit,Y,Y43,Warren,NJ
org_004406,743126038,Centers For Care Llc,Mutual & Membership Benefit,Y,Y20,Bronx,NY
org_004407,350324995,Fulton County Rural Electric Membership Corporation,Mutual & Membership Benefit,Y,Y22,Rochester,IN
org_004408,710858484,Wal Mart Associates In Critical Need Fund,Mutual & Membership Benefit,Y,Y43,Bentonville,AR
org_004409,465193231,Trust Agreement Of The Retiree Medical Plan Of The Plumbers,Mutual & Membership Benefit,Y,Y43,Chicago,IL
org_004410,61555321,National Alliance Of Nonprofits For Insurance Inc,Mutual & Membership Benefit,Y,Y20,Santa Cruz,CA
org_004411,204787395,Talquin Water And Wastewater Inc,Mutual & Membership Benefit,Y,Y22,Quincy,FL
org_004412,134069764,Brinks Company Employee Welfare Benefit Trust,Mutual & Membership Benefit,Y,Y43,Richmond,VA
org_004413,840765764,Sinclair Employees Benefit Plan Trust,Mutual & Membership Benefit,Y,Y43,Salt Lake Cty,UT
org_004414,770590806,Mrm Property And Liability Tr Inc,Mutual & Membership Benefit,Y,Y20,Sewickley,PA
org_004415,411334004,St Paul Electrical Workers Reserve Trust,Mutual & Membership Benefit,Y,Y43,Saint Paul,MN
org_004416,200946697,Ufcw Union Local No 88 Employers Health & Welfare Fund,Mutual & Membership Benefit,Y,Y430,St Louis,MO
org_004417,860748214,Pinnacle West Capital Corporation Union Health Benefits Master Trust,Mutual & Membership Benefit,Y,Y43,Heritage Dr N Qu,MA
org_004418,387124703,Physician Insurance Plan Of Alabama Tr,Mutual & Membership Benefit,Y,Y43,Montgomery,AL
org_004419,367394967,Ross County School Employees Ins Consortium Health & Welfare,Mutual & Membership Benefit,Y,Y43,Chillicothe,OH
org_004420,371181316,Western Area School Employee Benefits Trust,Mutual & Membership Benefit,Y,Y44,Macomb,IL
org_004421,746104544,Southwest Laborers Health And Welfare Plan,Mutual & Membership Benefit,Y,Y43,Goodlettsvlle,TN
org_004422,134321969,United Plant & Production Workers Local 175 Welfare Fund,Mutual & Membership Benefit,Y,Y43,Roslyn Heights,NY
org_004423,541875242,Nalc Health Benefit Plan For Employees And Staff,Mutual & Membership Benefit,Y,Y430,Ashburn,VA
org_004424,650953989,Johnson Controls Employment Transition Benefits Plan,Mutual & Membership Benefit,Y,Y24,Milwaukee,WI
org_004425,527073317,National Education Association And Affiliate Retiree Health Plan,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004426,426167033,Healthalliance Benefit Plan,Mutual & Membership Benefit,Y,Y20Z,Urbandale,IA
org_004427,47026330,Employer Contribution Veba Trust For Southern Methodist University,Mutual & Membership Benefit,Y,Y43,Clinton,IA
org_004428,274271742,Southern Ca Pipe Trades Pensioners & Surviving Spouses Health Trust,Mutual & Membership Benefit,Y,Y43,Los Angeles,CA
org_004429,846853170,Perspecta Health And Welfare Tr,Mutual & Membership Benefit,Y,Y43,Herndon,VA
org_004430,930324524,West Oregon Electric Cooperative Inc,Mutual & Membership Benefit,Y,Y22,Vernonia,OR
org_004431,460985631,New York University School Of Medicine Veba Trust,Mutual & Membership Benefit,Y,Y43,Charlotte,NC
org_004432,460606215,Mondelez Global Llc Retiree Health And Life Benefits Trust,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004433,476918582,Gpha Employee Benefits Tr,Mutual & Membership Benefit,Y,Y43,Wichita,KS
org_004434,841663065,Escondido Club Inc,Mutual & Membership Benefit,Y,Y43,Horseshoe Bay,TX
org_004435,362371000,Chicago Truck Drivers Hlprs & Whse,Mutual & Membership Benefit,Y,Y43,Chicago,IL
org_004436,831850611,Benefitsmn,Mutual & Membership Benefit,Y,Y44,Saint Paul,MN
org_004437,410203975,Cooperative Light And Power Association Of Lake County,Mutual & Membership Benefit,Y,Y22,Two Harbors,MN
org_004438,223789539,Uaw Local 2326 Health & Welfare Fund,Mutual & Membership Benefit,Y,Y43,West Trenton,NJ
org_004439,462934809,Northwest Marine Trade Association Health Trust,Mutual & Membership Benefit,Y,Y43,Bellevue,WA
org_004440,880420906,Las Vegas Metropolitan Police Mang & Superv Assn Employee Benefit Tr,Mutual & Membership Benefit,Y,Y44,Las Vegas,NV
org_004441,510210922,National Roofers Union & Employers Joint Health & Welfare Fund,Mutual & Membership Benefit,Y,Y43,Bloomington,MN
org_004442,811711951,United Arizona Firefighters Health Care Trust,Mutual & Membership Benefit,Y,Y43,Tempe,AZ
org_004443,454955344,Ibew Local Union No 351 Welfare And Supplemental Fund,Mutual & Membership Benefit,Y,Y43,West Trenton,NJ
org_004444,391077614,Couleecap Inc,Mutual & Membership Benefit,Y,Y43,Westby,WI
org_004445,362942643,Randhill Park Cemetery Assn Inc Care Fund,Mutual & Membership Benefit,Y,Y52Z,Arlington Hts,IL
org_004446,263625263,Retirees Of Ctna Health Care Trust,Mutual & Membership Benefit,Y,Y43,Pittsburgh,PA
org_004447,743049163,Washington Surveying & Rating Bureau,Mutual & Membership Benefit,Y,Y20,Renton,WA
org_004448,352284858,Educators Benefit Consultants Health Reimbursement Arrangement,Mutual & Membership Benefit,Y,Y430,Cambridge,MN
org_004449,932735419,Onesubsea Group Welfare Benefits Trust,Mutual & Membership Benefit,Y,Y43,Houston,TX
org_004450,200520351,Ibew No 271 Neca Health And Benefit Fund,Mutual & Membership Benefit,Y,Y43,Portland,OR
org_004451,111104610,Lebanon Cemetery Association Of Queens Inc,Mutual & Membership Benefit,Y,Y52Z,Glendale,NY
org_004452,226699169,Local 94 Ibew Health And Welfare Fund,Mutual & Membership Benefit,Y,Y43,East Windsor,NJ
org_004453,527325750,Vision Service Plan Post Retirement Welfare Benefits Program,Mutual & Membership Benefit,Y,Y43,Rncho Cordova,CA
org_004454,146204878,Nysut Retiree Veba Health Fund,Mutual & Membership Benefit,Y,Y43,Latham,NY
org_004455,276408571,Union Bank And Tr Welfare Benefits Tr,Mutual & Membership Benefit,Y,Y43,Lincoln,NE
org_004456,273193440,Alaska Airlines 501 C9 Welfare Trust,Mutual & Membership Benefit,Y,Y43,Seattle,WA
org_004457,900923858,Grand Boule Of The Sigma Pi Phi Fraternity Group Return,Mutual & Membership Benefit,Y,Y42,Atlanta,GA
org_004458,811516666,Ufcw Health Insurance Plan For Active Employees,Mutual & Membership Benefit,Y,Y43,Washington,DC
org_004459,800346232,St Louis Labor Healthcare Network,Mutual & Membership Benefit,Y,Y43,Saint Louis,MO
org_004460,326331860,G O Forward Charitable Tr,Mutual & Membership Benefit,Y,Y11,Saint Paul,MN
org_004461,266731594,Best One Tire O K T Employees Beneficiary Tr,Mutual & Membership Benefit,Y,Y43,Monroe,IN
org_004462,203244794,United Employees Health Plans,Mutual & Membership Benefit,Y,Y43,Uniondale,NY
org_004463,650868303,Miami Beach Firefighters Local 1510 Ins Tr Fund,Mutual & Membership Benefit,Y,Y43,Fort Lauderdale,FL
org_004464,753028947,Institutional Lp Association,Mutual & Membership Benefit,Y,Y03,Washington,DC
org_004465,237258552,Insurance Company Supported Organizations Group Benefit Plan,Mutual & Membership Benefit,Y,Y43,Indianapolis,IN
org_004466,814920943,Uaw Fca Ford General Motors Legal Services Plan Trust,Mutual & Membership Benefit,Y,Y43,Detroit,MI
org_004467,461402215,Spokane Fire Firghters Benefit Trust,Mutual & Membership Benefit,Y,Y43,Seattle,WA
org_004468,850906834,International Health Share,Mutual & Membership Benefit,Y,Y99,Austin,TX
org_004469,920177246,Nushagak Electric & Telephone Cooperative Inc,Mutual & Membership Benefit,Y,Y22,Dillingham,AK
org_004470,825057516,Government Employees Health Association Inc Voluntary Welfare,Mutual & Membership Benefit,Y,Y43,Lees Summit,MO
org_004471,816483011,Utc Welfare Benefits Plan,Mutual & Membership Benefit,Y,Y43,Farmington,CT
org_004472,260639106,Tulsa Fop 93 Health And Welfare Tr,Mutual & Membership Benefit,Y,Y44,Tulsa,OK
org_004473,586425119,Jackson Electric Membership Corporation Veba Tr,Mutual & Membership Benefit,Y,Y430,Jefferson,GA
org_004474,391920319,Baycare Employees Inc Employee Welfare Benefit Program,Mutual & Membership Benefit,Y,Y43,Green Bay,WI
org_004475,383496864,Post Retirement Benefit Plan And Trust For Eligible Employees Of La,Mutual & Membership Benefit,Y,Y44,Lansing,MI
org_004476,416558543,Amica Retiree Medical Tr,Mutual & Membership Benefit,Y,Y43,Lincoln,RI
org_004477,367720237,Coalition Of Detroit Public Safety Unions Tr,Mutual & Membership Benefit,Y,Y43,Lansing,MI
org_004478,43480219,Master Trust Agreement For Welfare Benefits,Mutual & Membership Benefit,Y,Y43,Somerville,MA
org_004479,160365720,Buffalo City Cemetery,Mutual & Membership Benefit,Y,Y50,Buffalo,NY
org_004480,223640294,Nonprofit Employee Benefits Trust,Mutual & Membership Benefit,Y,Y20,Elizabeth,NJ
org_004481,990272513,Sand Island Business Association,Mutual & Membership Benefit,Y,Y11,Honolulu,HI
org_004482,731668317,Paradigm Indemnity Corporation,Mutual & Membership Benefit,Y,Y200,Corvallis,OR
org_004483,851635027,Salt Lake City Corporation Post Employment Health Plan,Mutual & Membership Benefit,Y,Y43,Salt Lake City,UT
org_004484,207142554,Phillips & Jordan Veba Tr,Mutual & Membership Benefit,Y,Y43,Knoxville,TN
org_004485,874514877,Constellation Employees Benefit Trust For Union Employees,Mutual & Membership Benefit,Y,Y43,Kennett Square,PA
org_004486,871547593,Uaw Gm Voluntary Employees Beneficiary Association Trust Fund,Mutual & Membership Benefit,Y,Y43,Warren,MI
org_004487,277134378,Dlh Solutions Inc,Mutual & Membership Benefit,Y,Y43,Loganville,GA
org_004488,391985624,Csm America Employee Welfare Tr Fund,Mutual & Membership Benefit,Y,Y43,Lenexa,KS
org_004489,376606759,Research Foundation For Mental Hygiene Inc Employer Veba Trust,Mutual & Membership Benefit,Y,Y43,Clinton,IA
org_004490,320419302,University Of New Mexico Retiree Welfare Benefit Tr,Mutual & Membership Benefit,Y,Y44,Albuquerque,NM
org_004491,656284729,St Lucie County Fire District Employees Health & Welfare Trust,Mutual & Membership Benefit,Y,Y44,Fort Pierce,FL
org_004492,510168650,Iron Workers Local 549 & 550 Medical & Benefit Fund,Mutual & Membership Benefit,Y,Y40,Ona,WV
org_004493,352061758,Indiana State University Benefit Plan Tr,Mutual & Membership Benefit,Y,Y43,Terre Haute,IN
org_004494,616613201,Medical Practice Consortium Tr,Mutual & Membership Benefit,Y,Y43,Indianapolis,IN
org_004495,204570305,Seiu Local 2015 Long Term Care Workers Health Trust Fund,Mutual & Membership Benefit,Y,Y43,Los Angeles,CA
org_004496,476908131,Visionary Schools Tr,Mutual & Membership Benefit,Y,Y43,Schaumburg,IL
org_004497,817070859,Kentucky Primary Care Association Health And Benefits Tr,Mutual & Membership Benefit,Y,Y43,Lexington,KY
org_004498,956530738,Chp 11 99 Foundation,Mutual & Membership Benefit,Y,Y440,Costa Mesa,CA
org_004499,136118206,Marble Industry Trust Fund,Mutual & Membership Benefit,Y,Y43,New York,NY
org_004500,860527381,Mercy Care,Other / Unknown,Z,Z99,Phoenix,AZ
org_004501,431771217,Mercy Clinic East Communities,Other / Unknown,Z,Z99,Chesterfield,MO
org_004502,980211642,Arab Fund For Economic And Social Development,Other / Unknown,Z,Z99,Kuwait,
org_004503,954375022,Calstart Inc,Other / Unknown,Z,Z99Z,Pasadena,CA
org_004504,150589832,Src Inc,Other / Unknown,Z,Z99,N Syracuse,NY
org_004505,351865344,Community Howard Regional Health Inc,Other / Unknown,Z,Z99Z,Kokomo,IN
org_004506,581692698,Emory & Childrens Pediatric Institute Inc,Other / Unknown,Z,Z99,Atlanta,GA
org_004507,330283773,Providence Medical Institute,Other / Unknown,Z,Z99Z,Renton,WA
org_004508,222882549,City Year Inc,Other / Unknown,Z,Z99Z,Boston,MA
org_004509,911792217,Credit Unions In The State Of Washington,Other / Unknown,Z,Z99,Richland,WA
org_004510,910873623,Arctic Slope Native Association Ltd,Other / Unknown,Z,Z99Z,Barrow,AK
org_004511,43102433,Dana Farber Inc,Other / Unknown,Z,Z99,Boston,MA
org_004512,911180810,Compass Health,Other / Unknown,Z,Z99,Everett,WA
org_004513,953248148,Community Research Foundation Inc,Other / Unknown,Z,Z99Z,San Diego,CA
org_004514,161521105,New York State Technology Enterprise Corporation,Other / Unknown,Z,Z99,Rome,NY
org_004515,943155150,Low Income Housing Institute,Other / Unknown,Z,Z99Z,Seattle,WA
org_004516,521426663,National Association Of County And City Health Officials,Other / Unknown,Z,Z99Z,Washington,DC
org_004517,860252067,Terros Inc,Other / Unknown,Z,Z99Z,Phoenix,AZ
org_004518,941251113,Independent Order Of Odd Fellows,Other / Unknown,Z,Z99,Napa,CA
org_004519,800835023,Turning Point Usa Inc,Other / Unknown,Z,Z99,Indianapolis,IN
org_004520,521367538,Share Our Strength,Other / Unknown,Z,Z99Z,Washington,DC
org_004521,330440021,Borrego Community Health Foundation,Other / Unknown,Z,Z99Z,Borrego Spgs,CA
org_004522,464503539,Baby2 Baby,Other / Unknown,Z,Z99,Los Angeles,CA
org_004523,860212873,Unidosus,Other / Unknown,Z,Z99,Washington,DC
org_004524,411728753,Augustana Care,Other / Unknown,Z,Z99Z,Edina,MN
org_004525,133530299,Comunilife Inc,Other / Unknown,Z,Z99Z,New York,NY
org_004526,942847137,Lake County Tribal Health Consortium Inc,Other / Unknown,Z,Z99Z,Lakeport,CA
org_004527,222132752,Wildwood Programs Inc,Other / Unknown,Z,Z99,Latham,NY
org_004528,942334925,Gallo Employee Benefit Trust,Other / Unknown,Z,Z99,Modesto,CA
org_004529,113158401,Fisher House Foundation Inc,Other / Unknown,Z,Z99Z,Rockville,MD
org_004530,133978518,Hamaskpik Of Rockland County Inc,Other / Unknown,Z,Z99,Monsey,NY
org_004531,860888064,Arizona Behavioral Health Corporation,Other / Unknown,Z,Z99,Phoenix,AZ
org_004532,311356151,Dave Thomas Foundation For Adoption,Other / Unknown,Z,Z99Z,Dublin,OH
org_004533,870387205,Childrens Miracle Network,Other / Unknown,Z,Z99,Salt Lake Cty,UT
org_004534,361505650,Mortgage Bankers Association Of America,Other / Unknown,Z,Z99,Washington,DC
org_004535,331137541,American Independent Foundation,Other / Unknown,Z,Z99,Washington,DC
org_004536,954378084,Operation Hope Inc,Other / Unknown,Z,Z99Z,Atlanta,GA
org_004537,330523542,Taco Bell Foundation Inc,Other / Unknown,Z,Z99Z,Irvine,CA
org_004538,954492570,Central City Community Health Center Inc,Other / Unknown,Z,Z99,Monterey Park,CA
org_004539,593187624,Jaeb Center For Health Research Inc,Other / Unknown,Z,Z99,Tampa,FL
org_004540,464325245,Mandarich Family Foundation,Other / Unknown,Z,Z99,Denver,CO
org_004541,381676780,Bronson South Haven Hospital,Other / Unknown,Z,Z99,Kalamazoo,MI
org_004542,222692938,B Thomas Golisano Foundation,Other / Unknown,Z,Z99Z,Victor,NY
org_004543,756015828,Sid W Richardson Foundation,Other / Unknown,Z,Z99,Fort Worth,TX
